job_id,file_name,status,time,new_unary,new_binary,other,total_derive_0,all_derive,percentage
900502,interleave_31.0_64d576d1e096b44882b0e454f13d4c72-bivium-39-200-0s0-0x53e7622aad02b083b53dcd6a4a76f54a150ceb996ea1dfa300-63,UNDEFINED/UNSAT,3426.002,0,45,0,152,174,0.8735632183908046
900470,interleave_31.0_183d151693172be95f047880198a586a-a_rphp098_04,UNDEFINED/UNSAT,4419.492,11,4077,35932,84,236,0.3559322033898305
900561,interleave_31.0_efed5fc1cfe3f6c3627711513330aa77-homer16.shuffled,UNDEFINED/UNSAT,4896.952,0,0,0,251,251,1.0
900569,interleave_31.0_ffab5112bbf8e8831bc954e9211a6b27-ablmulub8x16o,SLURM_TIME_LIMIT,5100,79,5138,969,23,168,0.13690476190476192
900506,interleave_31.0_6f4df706246d29bf38adadd274fadab3-SGI_30_60_19_60_6-dir.shuffled-as.sat03-112,UNDEFINED/UNSAT,2666.605,61,5172,252,131,188,0.6968085106382979
900454,interleave_31.0_017ba03ed108f492c9293c7c95e5cae9-multiplier_14bits__miter_14,SLURM_TIME_LIMIT,5100,7,678,14,78,166,0.46987951807228917
900562,interleave_31.0_f0e964156d4d5ce17ecc9fa95b89c3d4-bivium-40-200-0s0-0x66b619d7b8e447710bf43b794ded6cfaf1e75bb8a947e14c78-50,UNDEFINED/UNSAT,2224.923,4,104,5,139,171,0.8128654970760234
900473,interleave_31.0_1b72d2cd3e978b7ad976b6f1d2174dd4-edges-070-3-10062999-36,SLURM_TIME_LIMIT,5100,0,25,0,219,225,0.9733333333333334
900546,interleave_31.0_ca3cf0bdc9f9a7d5f9024c8df7e04756-SGI_30_60_23_50_8-dir.shuffled-as.sat03-116,SLURM_TIME_LIMIT,5100,14,1878,665,161,211,0.7630331753554502
900484,interleave_31.0_3598c10125496ad7218852effc5c711f-SGI_30_70_22_70_7-dir.shuffled-as.sat03-154,SLURM_TIME_LIMIT,5100,2,1343,337,171,225,0.76
900543,interleave_31.0_b870acb8393c23186e03496a68ef5f24-dimacs,SLURM_TIME_LIMIT,5100,27,1336,26,30,101,0.297029702970297
900492,interleave_31.0_45c29ed9f56511fb8800e91fca228740-a_rphp085_04,UNDEFINED/UNSAT,2183.445,24,4118,23621,79,211,0.3744075829383886
900567,interleave_31.0_faea4b579b0010b32f001ac4b5b9415a-rphp4_090_shuffled,UNDEFINED/UNSAT,2489.46,35,3283,10890,141,222,0.6351351351351351
900503,interleave_31.0_658b73c4041fa79926a58e354e1159ac-sha1r17m148ABCD,SAT,2464.052,10,1343,141,53,119,0.44537815126050423
900456,interleave_31.0_041ef0a56340a623c38e6b9012933624-shuffling-2-s554396412-of-bench-sat04-318.used-as.sat04-598,UNDEFINED/UNSAT,2800.128,0,22,0,224,233,0.9613733905579399
900499,interleave_31.0_556deccbd6591671e3aa80fde2d8f01c-frb50-23-1.used-as.sat04-885,SLURM_TIME_LIMIT,5100,0,10,65,187,193,0.9689119170984456
900509,interleave_31.0_7399b86263f8b97f37480968786d1a9a-aloul-chnl11-13,UNDEFINED/UNSAT,4966.061,0,1,0,256,256,1.0
900560,interleave_31.0_eefcd0e28a0747366b3480cda341784f-MUS-v310-3,SLURM_TIME_LIMIT,5100,0,0,0,192,192,1.0
900512,interleave_31.0_7b40e39148de4d5f8d9384d6937c287e-stable-400-0.1-12-98765432140012,SAT,1804.557,0,0,2,196,196,1.0
900522,interleave_31.0_8dd3ee48f7d6459e0c84ea6bd56330d8-rphp5_040_shuffled,UNDEFINED/UNSAT,2016.87,10,153,1482,217,231,0.9393939393939394
900551,interleave_31.0_d4acb8ca0d73ed82d6ff7f11fcccfa0c-unsat-set-a-clqcolor-12-07-08.sat05-1251.reshuffled-07,UNDEFINED/UNSAT,4651.458,1,29,16,270,278,0.9712230215827338
900468,interleave_31.0_11f7856b53db9263e48e81a61b0573fd-sted5_0x0-157,SLURM_TIME_LIMIT,5100,9,979,7,79,140,0.5642857142857143
900542,interleave_31.0_b862f2dddbc93dabf6a3a6eeca22d468-VanDerWaerden_pd_2-3-22_464,SLURM_TIME_LIMIT,5100,0,19,1731,290,299,0.9698996655518395
900554,interleave_31.0_df03334f1c8f744c7f08414d8c955a36-gensys-ukn007.shuffled-as.sat05-3350,SLURM_TIME_LIMIT,5100,0,1142,12,51,142,0.3591549295774648
900530,interleave_31.0_a196b503607952e2f1d67438d8ccc86d-VanDerWaerden_pd_2-3-24_567,SAT,1722.331,1,0,32,238,239,0.99581589958159
900565,interleave_31.0_f3f6b1bdf843e3f2df370189b5fccad7-sdiv17prop,UNDEFINED/UNSAT,4567.977,92,5419,368,24,160,0.15
900514,interleave_31.0_805a742eb8b4e0df3561ca8e0670670b-homer20.shuffled,SLURM_TIME_LIMIT,5100,0,0,0,251,251,1.0
900544,interleave_31.0_bc895df6a129123e196ab5912ea44d02-eq.atree.braun.12.unsat,SLURM_TIME_LIMIT,5100,40,1611,107,25,127,0.1968503937007874
900464,interleave_31.0_0cab9100cdd8505069301d658d085899-AProVE07-01,SLURM_TIME_LIMIT,5100,220,2350,439,17,145,0.11724137931034483
900556,interleave_31.0_e273e0bf8ff1fa2a797b41f9a5f4beb5-fixedbandwidth-eq-35_shuffled,SLURM_TIME_LIMIT,5100,0,0,0,199,199,1.0
900474,interleave_31.0_1bd9d36816a8b56557a2fe470a8cbf1c-hwb-n26-03-S540351185.sat05-490.reshuffled-07,UNDEFINED/UNSAT,3407.992,4,47,31,164,185,0.8864864864864865
900538,interleave_31.0_b4d2dc29c3d639b52b67d2b9655f3633-mp1-rubikcube301,UNDEFINED/UNSAT,3114.201,85,5581,0,54,128,0.421875
900460,interleave_31.0_08abbb56b2345b2da7af8866a4e8ad44-size_4_5_5_i037_w31_r9,UNDEFINED/UNSAT,4388.745,58,3402,130,46,173,0.2658959537572254
900494,interleave_31.0_4b52babff4fc7a1682ba5b2ce089e689-SGI_30_70_26_60_1-dir.shuffled-as.sat03-167,UNDEFINED/UNSAT,3102.155,2,626,282,166,204,0.8137254901960784
900466,interleave_31.0_107e43f3e7616bc80201d3694a7fba14-sgen1-unsat-85-100,UNDEFINED/UNSAT,1445.535,0,17,0,178,182,0.978021978021978
900518,interleave_31.0_8924fd8ff845dfbe1e0970f3476328d7-hwb-n28-01-S136611085.shuffled-as.sat05-491,UNDEFINED/UNSAT,1728.294,0,50,23,145,164,0.8841463414634146
900537,interleave_31.0_b33252a0ae12bbdb10449932540776dd-pmg-11-UNSAT.shuffled-as.sat05-3939,SLURM_TIME_LIMIT,5100,0,268,7,154,214,0.719626168224299
900475,interleave_31.0_1d6457d39153524c91ddada7eaee8ce7-hitag2-7-60-0-0xc048b9ebae66e9d-32-SAT,SLURM_TIME_LIMIT,5100,10,730,4,106,173,0.6127167630057804
900521,interleave_31.0_8db70165266190f3b072fdbb7e9b53e3-sat_prob_83,UNDEFINED/UNSAT,790.057,16,430,2,84,134,0.6268656716417911
900568,interleave_31.0_fb852d4b14865a562c1a38a77c8517d1-sted6_0x0-135,SLURM_TIME_LIMIT,5100,0,776,8,81,144,0.5625
900527,interleave_31.0_9c82b5ba37a92ea9156ded907b1ab588-VanDerWaerden_pd_2-3-23_507,SLURM_TIME_LIMIT,5100,1,10,1827,283,288,0.9826388888888888
900465,interleave_31.0_0d16634437519c6d2e1ae0cf82145e07-connm-ue-csp-sat-n1200-d-0.04-s706145924.used-as.sat04-971,SAT,1392.369,0,292,1,74,118,0.6271186440677966
900529,interleave_31.0_a0a54d2adcf2360e6f19a8d12902aed4-rbsat-v945c61409g6,SLURM_TIME_LIMIT,5100,0,27,79,182,193,0.9430051813471503
900458,interleave_31.0_05f3a48298721d68cded8618b432e7c3-s85-100,UNDEFINED/UNSAT,1692.427,0,0,0,193,193,1.0
900479,interleave_31.0_2d6d26e1c5b4f2763c03697a6d00d3cf-fixedbandwidth-eq-31_shuffled,SLURM_TIME_LIMIT,5100,0,0,0,197,197,1.0
900480,interleave_31.0_2da2d8242d31196d7a3d282e9cae4706-hwb-n26-02-S1189729474.shuffled-as.sat03-1623,UNDEFINED/UNSAT,2178.993,0,39,13,153,168,0.9107142857142857
900528,interleave_31.0_9cf87c9798f4ffe885f2de05503d28fc-SGI_30_70_20_70_1-dir.shuffled-as.sat03-146,UNDEFINED/UNSAT,4515.054,5,1564,213,167,220,0.759090909090909
900513,interleave_31.0_7fc117c1ce7ec6ebf3a770f382a5a29a-SGI_30_70_18_80_10-dir.shuffled-as.sat03-140,UNDEFINED/UNSAT,4342.99,2,2179,231,169,220,0.7681818181818182
900520,interleave_31.0_8c70a8d5d537e2c49a58d3c3787ca602-w15,UNDEFINED/UNSAT,5117.972,0,17,0,145,159,0.9119496855345912
900532,interleave_31.0_a88dcbc4b23784eaeb4afdde82d4da67-MUS-v310-4-sc2013,SLURM_TIME_LIMIT,5100,0,1,0,197,198,0.9949494949494949
900476,interleave_31.0_217256b141ade2c4d06120f01360f63a-a_rphp035_05,UNDEFINED/UNSAT,1027.566,12,617,3934,107,192,0.5572916666666666
900461,interleave_31.0_0a7c533c247dac95d79cc0ff3cd0fb9f-rphp4_100_shuffled,UNDEFINED/UNSAT,3160.384,54,2894,9578,173,240,0.7208333333333333
900504,interleave_31.0_65daba7b1614fdbdf75b34d68953de64-sha1r17m147ABCD,SAT,4103.453,31,1786,150,58,134,0.43283582089552236
900566,interleave_31.0_f7c410dd8317053fb1cfe93beb092d34-SGI_30_70_28_50_1-dir.shuffled-as.sat03-173,SLURM_TIME_LIMIT,5100,1,584,331,177,224,0.7901785714285714
900536,interleave_31.0_b213f197a5300b35a47c01771b40f8bb-frb50-23-2.used-as.sat04-886,SLURM_TIME_LIMIT,5100,0,4,224,200,204,0.9803921568627451
900488,interleave_31.0_3c7895272d4123b866a3edb5a1f970c3-fixedbandwidth-eq-33_shuffled,SLURM_TIME_LIMIT,5100,0,0,0,195,195,1.0
900553,interleave_31.0_dd13d3c1ff64d2149723f8200ca49e16-fixedbandwidth-eq-34_shuffled,SLURM_TIME_LIMIT,5100,0,0,0,194,194,1.0
900507,interleave_31.0_71270454196ae092b28d0a74300a85e1-Schur_161_5_d40,UNDEFINED/UNSAT,5008.977,5,102,14,193,206,0.9368932038834952
900481,interleave_31.0_2de2fae0ba0682cdde41af2216550302-SGI_30_60_28_50_8-dir.shuffled-as.sat03-128,SLURM_TIME_LIMIT,5100,60,3100,1170,153,217,0.7050691244239631
